country,Lat,Long,suicides_no,population,suicides100k pop
Antigua and Barbuda,17.38166667,-61.585,0,6917,0
Antigua and Barbuda,17.38266667,-61.584,0,14629,0
Antigua and Barbuda,17.38366667,-61.583,0,8514,0
Antigua and Barbuda,17.38466667,-61.582,0,4793,0
Antigua and Barbuda,17.38566667,-61.581,0,1571,0
Antigua and Barbuda,17.38666667,-61.58,0,7489,0
Antigua and Barbuda,17.38766667,-61.579,0,6325,0
Antigua and Barbuda,17.38866667,-61.578,0,12978,0
Antigua and Barbuda,17.38966667,-61.577,0,8599,0
Antigua and Barbuda,17.39066667,-61.576,0,4349,0
Antigua and Barbuda,17.39166667,-61.575,0,1042,0
Antigua and Barbuda,17.39266667,-61.574,0,8435,0
Antigua and Barbuda,17.39366667,-61.573,0,7215,0
Antigua and Barbuda,17.39466667,-61.572,0,15193,0
Antigua and Barbuda,17.39566667,-61.571,0,8401,0
Antigua and Barbuda,17.39666667,-61.57,0,5512,0
Antigua and Barbuda,17.39766667,-61.569,0,1625,0
Antigua and Barbuda,17.39866667,-61.568,0,7893,0
Antigua and Barbuda,17.39966667,-61.567,0,6629,0
Antigua and Barbuda,17.40066667,-61.566,0,13280,0
Antigua and Barbuda,17.40166667,-61.565,0,8475,0
Antigua and Barbuda,17.40266667,-61.564,0,4994,0
Antigua and Barbuda,17.40366667,-61.563,0,1051,0
Antigua and Barbuda,17.40466667,-61.562,0,8494,0
Antigua and Barbuda,17.40566667,-61.561,0,7397,0
Antigua and Barbuda,17.40666667,-61.56,0,15236,0
Antigua and Barbuda,17.40766667,-61.559,0,8353,0
Antigua and Barbuda,17.40866667,-61.558,0,5787,0
Antigua and Barbuda,17.40966667,-61.557,0,1652,0
Antigua and Barbuda,17.41066667,-61.556,0,8061,0
Antigua and Barbuda,17.41166667,-61.555,0,6782,0
Antigua and Barbuda,17.41266667,-61.554,0,13302,0
Antigua and Barbuda,17.41366667,-61.553,0,8405,0
Antigua and Barbuda,17.41466667,-61.552,0,5238,0
Antigua and Barbuda,17.41566667,-61.551,0,1072,0
Antigua and Barbuda,17.41666667,-61.55,0,8537,0
Antigua and Barbuda,17.41766667,-61.549,0,7578,0
Antigua and Barbuda,17.41866667,-61.548,0,15273,0
Antigua and Barbuda,17.41966667,-61.547,0,8296,0
Antigua and Barbuda,17.42066667,-61.546,0,6085,0
Antigua and Barbuda,17.42166667,-61.545,0,1686,0
Antigua and Barbuda,17.42266667,-61.544,0,8208,0
Antigua and Barbuda,17.42366667,-61.543,0,6928,0
Antigua and Barbuda,17.42466667,-61.542,0,13325,0
Antigua and Barbuda,17.42566667,-61.541,0,8335,0
Antigua and Barbuda,17.42666667,-61.54,0,5503,0
Antigua and Barbuda,17.42766667,-61.539,0,1083,0
Antigua and Barbuda,17.42866667,-61.538,1,6403,15.62
Antigua and Barbuda,17.42966667,-61.537,0,8561,0
Antigua and Barbuda,17.43066667,-61.536,0,7740,0
Antigua and Barbuda,17.43166667,-61.535,0,15323,0
Antigua and Barbuda,17.43266667,-61.534,0,8239,0
Antigua and Barbuda,17.43366667,-61.533,0,1724,0
Antigua and Barbuda,17.43466667,-61.532,0,8331,0
Antigua and Barbuda,17.43566667,-61.531,0,7059,0
Antigua and Barbuda,17.43666667,-61.53,0,13370,0
Antigua and Barbuda,17.43766667,-61.529,0,8268,0
Antigua and Barbuda,17.43866667,-61.528,0,5784,0
Antigua and Barbuda,17.43966667,-61.527,0,1087,0
Argentina,-34.606389,-58.435278,202,363000,55.65
Argentina,-31.413496,-64.181052,485,1997000,24.29
Argentina,-32.946818,-60.639317,414,3346300,12.37
Argentina,-32.890845,-68.827171,210,2304000,9.11
Argentina,-26.824144,-65.2226,177,2234200,7.92
Argentina,-34.921454,-57.954533,41,537000,7.64
Argentina,-38.002278,-57.557539,156,2415200,6.46
Argentina,-24.785896,-65.411664,142,3355300,4.23
Argentina,-31.629484,-60.701036,65,2185200,2.97
Argentina,-31.5375,-68.536389,69,2354200,2.93
Argentina,-33.295012,-66.335627,16,3044200,0.53
Argentina,-27.46056,-58.983886,11,2955200,0.37
Argentina,-27.367077,-55.896078,230,365000,63.01
Argentina,-27.795112,-64.261489,530,2008300,26.39
Argentina,-27.480596,-58.834099,478,3365200,14.2
Argentina,-24.194565,-65.297116,209,2246900,9.3
Argentina,-38.719595,-62.272432,48,540200,8.89
Argentina,-31.731967,-60.523802,201,2317100,8.67
Argentina,-38.951606,-68.059102,186,2428900,7.66
Argentina,-26.177534,-58.178139,188,3374300,5.57
Argentina,-29.411048,-66.850668,96,2197600,4.37
Argentina,-33.130671,-64.349918,101,2367600,4.27
Argentina,-31.392959,-58.02089,10,3061400,0.33
Argentina,-45.864135,-67.496558,7,2971900,0.24
Argentina,-33.081031,-68.468138,200,369800,54.08
Argentina,-36.616667,-64.283333,532,2034500,26.15
Argentina,-34.617717,-68.330066,482,3409100,14.14
Argentina,-37.321674,-59.133164,57,547000,10.42
Argentina,-41.140293,-71.301369,224,2347300,9.54
Argentina,-43.250075,-65.313295,192,2276200,8.44
Argentina,-32.407514,-63.240161,179,2460600,7.27
Argentina,-29.15,-59.65,209,3418300,6.11
Argentina,-34.098142,-59.028585,89,2226200,4
Argentina,-31.250332,-61.486696,93,2398400,3.88
Argentina,-33.889949,-60.573568,15,3101300,0.48
Argentina,-36.892715,-60.32254,14,3010700,0.47
Argentina,-51.622613,-69.218127,216,392000,55.1
Argentina,-34.583816,-60.943318,550,2079000,26.46
Argentina,-26.785221,-60.438761,477,3503000,13.62
Argentina,-34.570278,-59.105,61,602000,10.13
Argentina,-34.168742,-58.95914,233,2412000,9.66
Argentina,-38.547259,-58.736753,215,2276000,9.45
Argentina,-33.009375,-58.51722,211,2524000,8.36
Argentina,-23.13398,-64.324645,198,3508000,5.64
Argentina,-39.033333,-67.583333,101,2459000,4.11
Argentina,-33.745564,-61.968845,61,2228000,2.74
Argentina,-29.14003,-59.262564,20,3210000,0.62
Argentina,-31.424138,-64.497778,11,3115000,0.35
Argentina,-32.482493,-58.237217,208,400000,52
Argentina,-32.85273,-68.828373,548,2105000,26.03
Argentina,-42.769201,-65.038513,462,3561000,12.97
Argentina,-22.516365,-63.801314,65,622000,10.45
Argentina,-40.813452,-62.996676,219,2287000,9.58
Argentina,-31.427971,-62.082656,201,2446000,8.22
Argentina,-24.231266,-64.866141,186,2575000,7.22
Argentina,-54.8,-68.3,166,3563000,4.66
Argentina,-38.875875,-62.073589,83,2240000,3.71
Argentina,-35.656622,-63.756815,80,2509000,3.19
Argentina,-34.895661,-60.016667,18,3245000,0.55
Argentina,-36.776976,-59.858539,11,3149000,0.35
Argentina,-32.173008,-64.114055,226,411100,54.97
Argentina,-34.651455,-59.430676,502,2128000,23.59
Argentina,-33.674359,-65.461405,439,3619000,12.13
Argentina,-23.806443,-64.787574,61,643000,9.49
Argentina,-38.946875,-69.208886,182,2297000,7.92
Argentina,-28.133061,-58.767331,190,2477000,7.67
Argentina,-38.373939,-60.279781,174,2635000,6.6
Argentina,-33.260375,-60.379394,163,3622000,4.5
Argentina,-31.652925,-64.428259,91,2568000,3.54
Argentina,-32.625906,-62.68873,76,2251000,3.38
Argentina,-35.444374,-60.883131,22,3269000,0.67
Argentina,-34.641667,-60.473889,14,3171000,0.44
Argentina,-33.141559,-59.309657,184,396000,46.46
Argentina,-53.787686,-67.709455,449,2130000,21.08
Argentina,-29.181858,-58.078951,398,3580000,11.12
Argentina,-27.573828,-60.715264,214,2277000,9.4
Argentina,-37.454671,-61.933429,50,658000,7.6
Argentina,-43.300158,-65.10228,169,2508000,6.74
Argentina,-36.313215,-57.679185,179,2738000,6.54
Argentina,-32.619888,-60.153907,133,3691000,3.6
Argentina,-34.866494,-61.530197,77,2310000,3.33
Argentina,-35.432303,-60.172707,61,2689000,2.27
Argentina,-34.606389,-58.435278,28,3369000,0.83
Argentina,-31.413496,-64.181052,9,3277000,0.27
Argentina,-32.946818,-60.639317,194,404900,47.91
Argentina,-32.890845,-68.827171,500,2150500,23.25
Argentina,-26.824144,-65.2226,488,3616600,13.49
Argentina,-34.921454,-57.954533,227,2306200,9.84
Argentina,-38.002278,-57.557539,249,2834100,8.79
Argentina,-24.785896,-65.411664,46,678000,6.78
Argentina,-31.629484,-60.701036,147,2538400,5.79
Argentina,-31.5375,-68.536389,140,3755500,3.73
Argentina,-33.295012,-66.335627,79,2329100,3.39
Argentina,-27.46056,-58.983886,79,2783500,2.84
Argentina,-27.367077,-55.896078,22,3371800,0.65
Argentina,-27.795112,-64.261489,13,3276800,0.4
Argentina,-27.480596,-58.834099,229,413600,55.37
Argentina,-24.194565,-65.297116,520,2171500,23.95
Argentina,-38.719595,-62.272432,495,3672300,13.48
Argentina,-31.731967,-60.523802,233,2336300,9.97
Argentina,-38.951606,-68.059102,58,698400,8.3
Argentina,-26.177534,-58.178139,235,2932300,8.01
Argentina,-29.411048,-66.850668,126,2568300,4.91
Argentina,-33.130671,-64.349918,144,3820400,3.77
Argentina,-31.392959,-58.02089,76,2347800,3.24
Argentina,-45.864135,-67.496558,73,2879300,2.54
Argentina,-33.081031,-68.468138,25,3367500,0.74
Argentina,-36.616667,-64.283333,16,3269800,0.49
Argentina,-34.617717,-68.330066,192,423100,45.38
Argentina,-37.321674,-59.133164,509,2192500,23.22
Argentina,-41.140293,-71.301369,527,3729600,14.13
Argentina,-43.250075,-65.313295,226,2369000,9.54
Argentina,-32.407514,-63.240161,250,3027200,8.26
Argentina,-29.15,-59.65,135,2597400,5.2
Argentina,-34.098142,-59.028585,34,719700,4.72
Argentina,-31.250332,-61.486696,160,3885600,4.12
Argentina,-33.889949,-60.573568,98,2971300,3.3
Argentina,-36.892715,-60.32254,72,2369900,3.04
Argentina,-51.622613,-69.218127,27,3363000,0.8
Argentina,-34.583816,-60.943318,11,3262900,0.34
Argentina,-26.785221,-60.438761,190,433800,43.8
Argentina,-34.570278,-59.105,515,2214000,23.26
Argentina,-34.168742,-58.95914,485,3787800,12.8
Argentina,-38.547259,-58.736753,218,2404900,9.06
Argentina,-33.009375,-58.51722,277,3112100,8.9
Argentina,-23.13398,-64.324645,49,742200,6.6
Argentina,-39.033333,-67.583333,134,2625900,5.1
Argentina,-33.745564,-61.968845,139,3950100,3.52
Argentina,-29.14003,-59.262564,101,3053300,3.31
Argentina,-31.424138,-64.497778,62,2396900,2.59
Argentina,-32.482493,-58.237217,19,3261100,0.58
Argentina,-32.85273,-68.828373,15,3363300,0.45
Argentina,-42.769201,-65.038513,189,445800,42.4
Argentina,-22.516365,-63.801314,464,2235900,20.75
Argentina,-40.813452,-62.996676,524,3847300,13.62
Argentina,-31.427971,-62.082656,226,2442900,9.25
Argentina,-24.231266,-64.866141,280,3185600,8.79
Argentina,-54.8,-68.3,59,766100,7.7
Argentina,-38.875875,-62.073589,131,2653800,4.94
Argentina,-35.656622,-63.756815,176,4014100,4.38
Argentina,-34.895661,-60.016667,105,3123600,3.36
Argentina,-36.776976,-59.858539,52,2428400,2.14
Argentina,-32.173008,-64.114055,14,3370400,0.42
Argentina,-34.651455,-59.430676,9,3266800,0.28
Argentina,-33.674359,-65.461405,195,490152,39.78
Argentina,-23.806443,-64.787574,457,2252148,20.29
Argentina,-38.946875,-69.208886,501,3934581,12.73
Argentina,-28.133061,-58.767331,213,2460112,8.66
Argentina,-38.373939,-60.279781,260,3198193,8.13
Argentina,-33.260375,-60.379394,47,854095,5.5
Argentina,-31.652925,-64.428259,131,2668528,4.91
Argentina,-32.625906,-62.68873,165,4083427,4.04
Argentina,-35.444374,-60.883131,113,3161000,3.57
Argentina,-34.641667,-60.473889,72,2474330,2.91
Argentina,-33.141559,-59.309657,19,3429860,0.55
Argentina,-53.787686,-67.709455,11,3327355,0.33
Argentina,-29.181858,-58.078951,201,504164,39.87
Argentina,-27.573828,-60.715264,518,2274972,22.77
Argentina,-37.454671,-61.933429,508,3990829,12.73
Argentina,-43.300158,-65.10228,327,3243944,10.08
Argentina,-36.313215,-57.679185,251,2497189,10.05
Argentina,-32.619888,-60.153907,53,883724,6
Argentina,-34.866494,-61.530197,140,2696429,5.19
Argentina,-35.432303,-60.172707,114,3200362,3.56
Argentina,-34.606389,-58.435278,147,4143203,3.55
Argentina,-31.413496,-64.181052,52,2512005,2.07
Argentina,-32.946818,-60.639317,20,3353473,0.6
Argentina,-32.890845,-68.827171,16,3456965,0.46
Argentina,-26.824144,-65.2226,204,515800,39.55
Argentina,-34.921454,-57.954533,540,2301840,23.46
Argentina,-38.002278,-57.557539,545,4045105,13.47
Argentina,-24.785896,-65.411664,355,3279728,10.82
Argentina,-31.629484,-60.701036,265,2543861,10.42
Argentina,-31.5375,-68.536389,137,2727054,5.02
Argentina,-33.295012,-66.335627,44,912898,4.82
Argentina,-27.46056,-58.983886,141,4200203,3.36
Argentina,-27.367077,-55.896078,101,3229424,3.13
Argentina,-27.795112,-64.261489,50,2559176,1.95
Argentina,-27.480596,-58.834099,21,3482230,0.6
Argentina,-24.194565,-65.297116,20,3377543,0.59
Argentina,-38.719595,-62.272432,232,525161,44.18
Argentina,-31.731967,-60.523802,602,2333377,25.8
Argentina,-38.951606,-68.059102,578,4096814,14.11
Argentina,-26.177534,-58.178139,463,3306109,14
Argentina,-29.411048,-66.850668,331,2602314,12.72
Argentina,-33.130671,-64.349918,133,2760512,4.82
Argentina,-31.392959,-58.02089,43,941957,4.56
Argentina,-45.864135,-67.496558,174,4253771,4.09
Argentina,-33.081031,-68.468138,116,3249247,3.57
Argentina,-36.616667,-64.283333,63,2617723,2.41
Argentina,-34.617717,-68.330066,21,3396135,0.62
Argentina,-37.321674,-59.133164,18,3502413,0.51
Argentina,-41.140293,-71.301369,250,547473,45.66
Argentina,-43.250075,-65.313295,659,2358654,27.94
Argentina,-32.407514,-63.240161,518,3325440,15.58
Argentina,-29.15,-59.65,625,4145861,15.08
Argentina,-34.098142,-59.028585,375,2675285,14.02
Argentina,-31.250332,-61.486696,57,978346,5.83
Argentina,-33.889949,-60.573568,166,3262682,5.09
Argentina,-36.892715,-60.32254,137,2788628,4.91
Argentina,-51.622613,-69.218127,210,4306817,4.88
Argentina,-34.583816,-60.943318,82,2690206,3.05
Argentina,-26.785221,-60.438761,29,3519935,0.82
Argentina,-34.570278,-59.105,24,3411619,0.7
Argentina,-34.168742,-58.95914,234,566447,41.31
Argentina,-38.547259,-58.736753,615,2387478,25.76
Argentina,-33.009375,-58.51722,542,3331708,16.27
Argentina,-23.13398,-64.324645,412,2758283,14.94
Argentina,-39.033333,-67.583333,619,4191889,14.77
Argentina,-33.745564,-61.968845,179,2819507,6.35
Argentina,-29.14003,-59.262564,58,1012399,5.73
Argentina,-31.424138,-64.497778,158,3263542,4.84
Argentina,-32.482493,-58.237217,194,4355651,4.45
Argentina,-32.85273,-68.828373,91,2772560,3.28
Argentina,-42.769201,-65.038513,37,3529201,1.05
Argentina,-22.516365,-63.801314,23,3418842,0.67
Argentina,-40.813452,-62.996676,272,581842,46.75
Argentina,-31.427971,-62.082656,577,2420864,23.83
Argentina,-24.231266,-64.866141,638,3331226,19.15
Argentina,-54.8,-68.3,456,2845955,16.02
Argentina,-38.875875,-62.073589,625,4237124,14.75
Argentina,-35.656622,-63.756815,68,1044188,6.51
Argentina,-34.895661,-60.016667,179,3258029,5.49
Argentina,-36.776976,-59.858539,147,2854473,5.15
Argentina,-32.173008,-64.114055,196,4402438,4.45
Argentina,-34.651455,-59.430676,69,2859003,2.41
Argentina,-33.674359,-65.461405,37,3531507,1.05
Argentina,-23.806443,-64.787574,25,3419258,0.73
Argentina,-38.946875,-69.208886,227,593409,38.25
Argentina,-28.133061,-58.767331,500,2459960,20.33
Argentina,-38.373939,-60.279781,653,3333328,19.59
Argentina,-33.260375,-60.379394,445,2930079,15.19
Argentina,-31.652925,-64.428259,599,4284709,13.98
Argentina,-32.625906,-62.68873,159,3255244,4.88
Argentina,-35.444374,-60.883131,136,2895423,4.7
Argentina,-34.641667,-60.473889,50,1073648,4.66
Argentina,-33.141559,-59.309657,185,4450210,4.16
Argentina,-53.787686,-67.709455,99,2940630,3.37
Argentina,-29.181858,-58.078951,43,3530061,1.22
Argentina,-27.573828,-60.715264,25,3416244,0.73
Argentina,-37.454671,-61.933429,225,601176,37.43
Argentina,-43.300158,-65.10228,489,2505136,19.52
Argentina,-36.313215,-57.679185,638,3343414,19.08
Argentina,-32.619888,-60.153907,451,3004991,15.01
Argentina,-34.866494,-61.530197,539,4336453,12.43
Argentina,-35.432303,-60.172707,161,2943135,5.47
Argentina,-34.606389,-58.435278,59,1101024,5.36
Argentina,-31.413496,-64.181052,148,3260468,4.54
Argentina,-32.946818,-60.639317,171,4500787,3.8
Argentina,-32.890845,-68.827171,104,3011376,3.45
Argentina,-26.824144,-65.2226,52,3528848,1.47
Argentina,-34.921454,-57.954533,21,3413809,0.62
Argentina,-38.002278,-57.557539,246,620010,39.68
Argentina,-24.785896,-65.411664,656,3357424,19.54
Argentina,-31.629484,-60.701036,487,2540712,19.17
Argentina,-31.5375,-68.536389,483,3068991,15.74
Argentina,-33.295012,-66.335627,585,4383730,13.34
Argentina,-27.46056,-58.983886,175,3271703,5.35
Argentina,-27.367077,-55.896078,115,2983954,3.85
Argentina,-27.795112,-64.261489,160,4549471,3.52
Argentina,-27.480596,-58.834099,105,3070419,3.42
Argentina,-24.194565,-65.297116,31,1132977,2.74
Argentina,-38.719595,-62.272432,39,3527369,1.11
Argentina,-31.731967,-60.523802,26,3412126,0.76
Argentina,-38.951606,-68.059102,225,634995,35.43
Argentina,-26.177534,-58.178139,577,3381171,17.07
Argentina,-29.411048,-66.850668,438,2582754,16.96
Argentina,-33.130671,-64.349918,490,3125322,15.68
Argentina,-31.392959,-58.02089,571,4436541,12.87
Argentina,-45.864135,-67.496558,146,3292790,4.43
Argentina,-33.081031,-68.468138,126,3120162,4.04
Argentina,-36.616667,-64.283333,108,3033008,3.56
Argentina,-34.617717,-68.330066,155,4601874,3.37
Argentina,-37.321674,-59.133164,31,1161794,2.67
Argentina,-41.140293,-71.301369,45,3530454,1.27
Argentina,-43.250075,-65.313295,34,3414627,1
Argentina,-32.407514,-63.240161,208,646185,32.19
Argentina,-29.15,-59.65,625,3410092,18.33
Argentina,-34.098142,-59.028585,463,2630686,17.6
Argentina,-31.250332,-61.486696,531,3172743,16.74
Argentina,-33.889949,-60.573568,582,4496672,12.94
Argentina,-36.892715,-60.32254,180,3319037,5.42
Argentina,-51.622613,-69.218127,173,4660022,3.71
Argentina,-34.583816,-60.943318,108,3088727,3.5
Argentina,-26.785221,-60.438761,36,1188016,3.03
Argentina,-34.570278,-59.105,94,3159967,2.97
Argentina,-34.168742,-58.95914,39,3539110,1.1
Argentina,-38.547259,-58.736753,20,3422263,0.58
Argentina,-33.009375,-58.51722,177,653486,27.09
Argentina,-23.13398,-64.324645,609,3436265,17.72
Argentina,-39.033333,-67.583333,434,2683502,16.17
Argentina,-33.745564,-61.968845,504,3210244,15.7
Argentina,-29.14003,-59.262564,542,4566645,11.87
Argentina,-31.424138,-64.497778,164,3342385,4.91
Argentina,-32.482493,-58.237217,112,3148915,3.56
Argentina,-32.85273,-68.828373,105,3189773,3.29
Argentina,-42.769201,-65.038513,150,4726814,3.17
Argentina,-22.516365,-63.801314,25,1211934,2.06
Argentina,-40.813452,-62.996676,34,3553154,0.96
Argentina,-31.427971,-62.082656,28,3434884,0.82
Argentina,-24.231266,-64.866141,206,657096,31.35
Argentina,-54.8,-68.3,683,3455127,19.77
Argentina,-38.875875,-62.073589,485,3237957,14.98
Argentina,-35.656622,-63.756815,397,2740656,14.49
Argentina,-34.895661,-60.016667,573,4648068,12.33
Argentina,-36.776976,-59.858539,150,3358103,4.47
Argentina,-32.173008,-64.114055,162,4804030,3.37
Argentina,-34.651455,-59.430676,101,3210247,3.15
Argentina,-33.674359,-65.461405,99,3212253,3.08
Argentina,-23.806443,-64.787574,34,1234182,2.75
Argentina,-38.946875,-69.208886,33,3570316,0.92
Argentina,-28.133061,-58.767331,20,3450419,0.58
Argentina,-38.373939,-60.279781,178,674738,26.38
Argentina,-33.260375,-60.379394,693,3471151,19.96
Argentina,-31.652925,-64.428259,510,3258804,15.65
Argentina,-32.625906,-62.68873,416,2788575,14.92
Argentina,-35.444374,-60.883131,504,4738525,10.64
Argentina,-34.641667,-60.473889,172,3372659,5.1
Argentina,-33.141559,-59.309657,157,4893085,3.21
Argentina,-53.787686,-67.709455,102,3224774,3.16
Argentina,-29.181858,-58.078951,93,3268753,2.85
Argentina,-27.573828,-60.715264,30,1260121,2.38
Argentina,-37.454671,-61.933429,29,3472180,0.84
Argentina,-43.300158,-65.10228,28,3592374,0.78
Argentina,-36.313215,-57.679185,225,688560,32.68
Argentina,-32.619888,-60.153907,745,3480902,21.4
Argentina,-34.866494,-61.530197,616,3268154,18.85
Argentina,-35.432303,-60.172707,451,2839783,15.88
Argentina,-32.625906,-62.68873,554,4841057,11.44
Argentina,-35.444374,-60.883131,204,3380770,6.03
Argentina,-34.641667,-60.473889,164,4993138,3.28
Argentina,-33.141559,-59.309657,108,3328463,3.24
Argentina,-53.787686,-67.709455,102,3228400,3.16
Argentina,-29.181858,-58.078951,33,1282726,2.57
Argentina,-27.573828,-60.715264,29,3615254,0.8
Argentina,-37.454671,-61.933429,17,3494571,0.49
Argentina,-43.300158,-65.10228,168,699046,24.03
Argentina,-36.313215,-57.679185,696,3486661,19.96
Argentina,-32.619888,-60.153907,499,3271373,15.25
Argentina,-34.866494,-61.530197,398,2894129,13.75
Argentina,-32.625906,-62.68873,604,4950850,12.2
Argentina,-35.444374,-60.883131,167,3384642,4.93
Argentina,-34.641667,-60.473889,102,3226464,3.16
Argentina,-33.141559,-59.309657,157,5099167,3.08
Argentina,-53.787686,-67.709455,102,3390673,3.01
Argentina,-29.181858,-58.078951,29,1303352,2.23
Argentina,-27.573828,-60.715264,32,3515742,0.91
Argentina,-37.454671,-61.933429,33,3637026,0.91
Argentina,-43.300158,-65.10228,192,706897,27.16
Argentina,-36.313215,-57.679185,738,3492454,21.13
Argentina,-32.619888,-60.153907,531,3276955,16.2
Argentina,-34.866494,-61.530197,405,2951616,13.72
Argentina,-34.606389,-58.435278,644,5060862,12.73
Argentina,-31.413496,-64.181052,204,3388324,6.02
Argentina,-32.946818,-60.639317,196,5203634,3.77
Argentina,-32.890845,-68.827171,118,3227239,3.66
Argentina,-26.824144,-65.2226,109,3454994,3.15
Argentina,-34.921454,-57.954533,25,1323654,1.89
Argentina,-38.002278,-57.557539,35,3533961,0.99
